FlightWeek,OriginAirport,OriginCountry,DestinationAirport,DestinationCountry,MainAirlineCarrier,IsConnectingFlight,UserCountry,TripType,CabinClass,NumberOfNights,BookingHorizon,NumberOfRedirects,Revenue
2024-W38,STR,DE,TIA,AL,LH,1,DE,round-trip,Economy,17,49,1,162.98
2024-W38,STR,DE,TIA,AL,EW,0,CH,round-trip,Economy,15,40,2,129.8
2024-W38,STR,DE,WAW,PL,AB,1,PL,round-trip,Economy,8,11,2,72.64
2024-W38,VIE,AT,AGP,ES,U2,0,SE,round-trip,Economy,10,36,1,56.92
2024-W38,VIE,AT,AGP,ES,W6,0,NL,round-trip,Economy,7,37,3,54.18
2024-W38,VIE,AT,ALC,ES,X3,0,HU,one-way,Economy,14,37,3,99.11
2024-W38,VIE,AT,ALC,ES,VY,0,IE,round-trip,Economy,6,68,4,95.45
2024-W38,VIE,AT,ALC,ES,FR,0,DE,round-trip,Economy,5,52,4,62.68
2024-W38,VIE,AT,BCN,ES,LH,0,CH,one-way,Economy,13,85,1,92.71
2024-W38,VIE,AT,BER,DE,VY,0,DE,round-trip,Economy,7,54,5,80.27
2024-W38,VIE,AT,CAG,IT,LH,0,AT,one-way,Business,28,180,1,287.15
2024-W38,VIE,AT,CTA,IT,TO,0,AT,one-way,Economy,11,15,2,100.91
2024-W38,VIE,AT,CTA,IT,EW,0,NL,round-trip,Economy,4,84,1,78.97
2024-W38,VIE,AT,DBV,HR,VY,1,BE,one-way,Premium Economy,6,13,4,125.51
2024-W38,VIE,AT,DUB,IE,EW,0,IT,round-trip,Economy,7,52,1,92.87
2024-W38,VIE,AT,DUB,IE,EW,0,DE,round-trip,Economy,10,42,8,84.67
2024-W38,VIE,AT,DUS,DE,EW,0,BE,round-trip,Premium Economy,11,19,0,143.71
2024-W38,VIE,AT,DUS,DE,EW,0,CH,one-way,Economy,21,175,0,97.04
2024-W38,VIE,AT,EDI,GB,VY,1,GB,round-trip,Economy,15,103,0,67.7
2024-W38,VIE,AT,FAO,PT,EW,0,IT,round-trip,Economy,7,73,5,89.94
2024-W38,VIE,AT,FAO,PT,FR,0,DE,round-trip,Economy,5,10,4,60.15
2024-W38,VIE,AT,HAM,DE,EW,0,DE,one-way,Economy,10,31,5,90.89
2024-W38,VIE,AT,IST,TR,TO,0,GB,one-way,Economy,7,10,1,148.43
2024-W38,VIE,AT,KRK,PL,TO,0,DE,one-way,Economy,15,18,4,89.25
2024-W38,VIE,AT,LGW,GB,VY,0,HU,one-way,Economy,5,4,3,100.36
2024-W38,VIE,AT,LIS,PT,VY,0,DE,one-way,Economy,9,40,3,91.89
2024-W38,VIE,AT,LPA,ES,DE,0,DE,round-trip,Economy,22,101,3,115.23
2024-W38,VIE,AT,MUC,DE,DE,0,GB,round-trip,Economy,8,16,3,97.77
2024-W38,VIE,AT,MUC,DE,EW,0,DE,round-trip,Economy,5,15,10,117.78
2024-W38,VIE,AT,PMI,ES,LH,1,DE,round-trip,Economy,8,24,3,87.82
2024-W38,VIE,AT,PMI,ES,W6,0,DE,round-trip,Business,15,57,0,217.45
2024-W38,VIE,AT,RHO,GR,LH,0,CH,round-trip,Economy,7,71,2,130.76
2024-W38,VIE,AT,SKP,MK,U2,0,DE,round-trip,Economy,19,17,2,135.12
2024-W38,VIE,AT,SPU,HR,LH,0,DE,round-trip,Economy,5,19,0,165.49
2024-W38,VIE,AT,TFS,ES,FR,0,IT,round-trip,Economy,20,74,4,104.74
2024-W38,VIE,AT,TIA,AL,W6,0,GB,round-trip,Economy,9,59,2,104.29
2024-W38,VIE,AT,TIA,AL,AB,0,DK,round-trip,Economy,11,23,2,132.21
2024-W38,VIE,AT,WAW,PL,W6,0,ES,round-trip,Economy,14,40,4,67.77
2024-W38,ZRH,CH,ACE,ES,U2,0,GB,round-trip,Economy,14,2,1,139.92
2024-W38,ZRH,CH,BCN,ES,EW,0,ES,one-way,Economy,14,56,0,75.53
2024-W38,ZRH,CH,BER,DE,EW,1,SE,one-way,Economy,8,18,2,106.64
2024-W38,ZRH,CH,BUD,HU,VY,0,NO,round-trip,Economy,7,53,2,64.1
2024-W38,ZRH,CH,BUD,HU,VY,0,AT,one-way,Economy,8,52,5,70.51
2024-W38,ZRH,CH,BUD,HU,EW,0,DE,round-trip,Economy,7,12,7,116.07
2024-W38,ZRH,CH,BUD,HU,U2,0,DE,round-trip,Economy,14,50,1,79.86
2024-W38,ZRH,CH,CAG,IT,VY,0,DE,round-trip,Economy,2,8,2,123.39
2024-W38,ZRH,CH,CAG,IT,FR,1,DE,one-way,Economy,9,28,1,57.86
2024-W38,ZRH,CH,CFU,GR,FR,0,NL,round-trip,Premium Economy,7,14,4,141.77
2024-W38,ZRH,CH,EDI,GB,DE,1,DE,round-trip,Business,5,35,0,264.37
2024-W38,ZRH,CH,FAO,PT,FR,1,CH,one-way,Economy,13,9,1,52.47
2024-W38,ZRH,CH,FCO,IT,EW,0,DE,one-way,Economy,11,73,7,81.89
2024-W38,ZRH,CH,FUE,ES,W6,0,DE,one-way,Economy,14,68,1,86.76
2024-W38,ZRH,CH,FUE,ES,EW,0,DE,one-way,Economy,5,24,8,181.76
2024-W38,ZRH,CH,HAM,DE,VY,0,GB,round-trip,Business,4,62,3,220.11
2024-W38,ZRH,CH,HAM,DE,FR,0,ES,one-way,Business,6,30,1,217.73
2024-W38,ZRH,CH,IST,TR,EW,0,DE,round-trip,Premium Economy,9,22,5,213.98
2024-W38,ZRH,CH,IST,TR,X3,0,HU,one-way,Premium Economy,14,37,1,209.53
2024-W38,ZRH,CH,LGW,GB,EW,0,DE,one-way,Economy,17,31,3,95.74
2024-W38,ZRH,CH,RHO,GR,LH,0,DE,round-trip,Economy,8,13,0,130.22
2024-W38,ZRH,CH,SKG,GR,AB,0,DE,one-way,Economy,21,38,2,87.4
2024-W38,ZRH,CH,SKP,MK,U2,0,DE,round-trip,Business,1,5,0,613.11
2024-W38,ZRH,CH,TFS,ES,U2,0,NL,round-trip,Economy,12,35,0,100.23
2024-W38,ZRH,CH,TIA,AL,X3,0,DE,one-way,Business,6,27,0,410.59
2024-W38,ZRH,CH,WAW,PL,EW,0,ES,one-way,Economy,14,11,1,94.76
2024-W39,AMS,NL,AGP,ES,EW,1,NL,round-trip,Economy,3,58,4,63.25
2024-W39,AMS,NL,BER,DE,LH,0,CH,round-trip,Economy,11,18,2,127.68
2024-W39,AMS,NL,BER,DE,FR,0,GB,round-trip,Economy,7,26,3,94.43
2024-W39,AMS,NL,BUD,HU,VY,1,AT,round-trip,Economy,23,80,2,60.02
2024-W39,AMS,NL,DBV,HR,EW,0,HU,one-way,Economy,9,35,2,77.26
2024-W39,AMS,NL,DBV,HR,U2,0,DE,round-trip,Economy,7,8,1,97.89
2024-W39,AMS,NL,DBV,HR,FR,0,NL,one-way,Economy,14,107,4,48.33
2024-W39,AMS,NL,DUB,IE,X3,0,GB,round-trip,Economy,5,41,2,107.62
2024-W39,AMS,NL,IST,TR,DE,1,DE,round-trip,Economy,27,35,2,110.18
2024-W39,AMS,NL,PMI,ES,X3,0,GB,round-trip,Economy,4,7,2,129.81
2024-W39,AMS,NL,PMI,ES,DE,0,CZ,one-way,Economy,12,130,3,82.48
2024-W39,AMS,NL,PMI,ES,LH,1,DE,round-trip,Premium Economy,7,21,2,111.57
2024-W39,AMS,NL,RHO,GR,LH,0,DE,one-way,Economy,14,53,1,117.03
2024-W39,AMS,NL,SKP,MK,W6,0,DE,round-trip,Economy,4,11,3,89.39
2024-W39,AMS,NL,SKP,MK,EW,0,FR,one-way,Economy,7,26,2,152.32
2024-W39,AMS,NL,STR,DE,X3,0,DE,one-way,Economy,17,21,1,108.76
2024-W39,AMS,NL,STR,DE,EW,0,DE,round-trip,Economy,8,36,6,96.17
2024-W39,AMS,NL,TIA,AL,EW,1,IT,one-way,Economy,9,11,3,114.13
2024-W39,AMS,NL,TIA,AL,VY,0,AT,round-trip,Economy,14,68,0,92.34
2024-W39,AMS,NL,TIA,AL,VY,0,AT,round-trip,Premium Economy,14,40,1,159.43
2024-W39,AMS,NL,WAW,PL,FR,0,NL,round-trip,Economy,14,36,1,57.89
2024-W39,ARN,SE,AGP,ES,LH,0,GB,round-trip,Economy,8,37,3,99.26
2024-W39,ARN,SE,DLM,TR,EW,0,FR,round-trip,Economy,10,54,0,116.1
2024-W39,ARN,SE,FCO,IT,EW,0,DE,round-trip,Economy,7,18,4,109.62
2024-W39,ARN,SE,FCO,IT,U2,0,AT,one-way,Economy,28,34,3,65.46
2024-W39,ARN,SE,STR,DE,LH,0,DE,round-trip,Economy,20,30,2,112.49
2024-W39,BCN,ES,ACE,ES,FR,0,AT,one-way,Economy,7,37,1,105.53
2024-W39,BCN,ES,DUB,IE,FR,0,DE,one-way,Economy,10,31,3,85.45
2024-W39,BCN,ES,KRK,PL,FR,0,CH,one-way,Economy,6,65,3,49.69
2024-W39,BCN,ES,SKG,GR,EW,0,DE,round-trip,Economy,10,75,2,85.55
2024-W39,BER,DE,ACE,ES,DE,0,DE,round-trip,Economy,23,21,2,135.51
2024-W39,BER,DE,ACE,ES,EW,0,GB,round-trip,Premium Economy,18,21,2,218.16
2024-W39,BER,DE,ACE,ES,EW,0,CH,round-trip,Economy,4,23,2,135.43
2024-W39,BER,DE,ACE,ES,EW,0,IT,one-way,Economy,11,8,1,187.41
2024-W39,BER,DE,ACE,ES,U2,0,DE,round-trip,Economy,21,84,2,90.09
2024-W39,BER,DE,AGP,ES,DE,0,AT,round-trip,Economy,24,69,2,77.19
2024-W39,BER,DE,AGP,ES,U2,0,IE,round-trip,Economy,14,11,3,72.12
2024-W39,BER,DE,AGP,ES,LH,0,DE,one-way,Economy,6,62,1,99.83
2024-W39,BER,DE,AGP,ES,EW,0,DE,round-trip,Economy,8,31,5,78.64
2024-W39,BER,DE,ALC,ES,LH,0,DE,round-trip,Economy,2,19,2,137.95
2024-W39,BER,DE,ALC,ES,EW,0,CH,one-way,Economy,4,156,3,79.33
2024-W39,BER,DE,ATH,GR,TO,0,DE,round-trip,Economy,2,38,2,85.78
2024-W39,BER,DE,ATH,GR,LH,0,SE,round-trip,Economy,8,40,0,108.39
2024-W39,BER,DE,ATH,GR,FR,0,IT,round-trip,Economy,14,16,1,60.78
2024-W39,BER,DE,ATH,GR,U2,0,DK,round-trip,Business,12,45,0,313.76
2024-W39,BER,DE,ATH,GR,LH,1,IE,round-trip,Economy,4,19,1,80.43
2024-W39,BER,DE,AYT,TR,EW,0,AT,round-trip,Economy,19,29,3,108.04
2024-W39,BER,DE,AYT,TR,LH,0,DE,round-trip,Business,28,40,0,490.42
2024-W39,BER,DE,BCN,ES,LH,0,CZ,round-trip,Economy,10,29,3,64.01
2024-W39,BER,DE,BCN,ES,LH,0,DE,round-trip,Economy,28,72,2,92.67
2024-W39,BER,DE,BCN,ES,LH,0,DE,round-trip,Business,11,20,0,286.1
2024-W39,BER,DE,BCN,ES,EW,0,PL,round-trip,Economy,8,66,2,61.82
2024-W39,BER,DE,BCN,ES,FR,1,DE,round-trip,Economy,9,16,4,47.82
2024-W39,BER,DE,BUD,HU,X3,1,SE,round-trip,Economy,11,62,1,90.56
2024-W39,BER,DE,BUD,HU,FR,0,HU,one-way,Economy,5,39,5,71.72
2024-W39,BER,DE,BUD,HU,LH,0,DE,round-trip,Economy,8,28,3,114.63
2024-W39,BER,DE,CAG,IT,EW,0,DE,round-trip,Business,7,41,0,258.59
2024-W39,BER,DE,CAG,IT,FR,0,DE,round-trip,Economy,14,73,3,59.71
2024-W39,BER,DE,CAG,IT,FR,0,IT,round-trip,Premium Economy,14,63,2,102.97
2024-W39,BER,DE,CAG,IT,U2,0,DE,round-trip,Economy,14,33,1,60.87
2024-W39,BER,DE,CAG,IT,FR,0,DE,round-trip,Premium Economy,7,101,4,100.28
2024-W39,BER,DE,CFU,GR,AB,0,FR,round-trip,Economy,14,41,3,76.84
2024-W39,BER,DE,CFU,GR,U2,0,NL,round-trip,Economy,13,55,2,70.3
2024-W39,BER,DE,CFU,GR,EW,0,DE,round-trip,Economy,14,40,3,75.9
2024-W39,BER,DE,CGN,DE,U2,0,GB,round-trip,Economy,16,76,0,69.84
2024-W39,BER,DE,CGN,DE,FR,0,AT,one-way,Economy,4,35,2,71.8
2024-W39,BER,DE,CGN,DE,LH,0,PL,round-trip,Economy,3,15,0,99.97
2024-W39,BER,DE,CGN,DE,W6,0,NL,one-way,Economy,8,45,4,70.39
2024-W39,BER,DE,CGN,DE,W6,0,DE,round-trip,Economy,14,22,1,67.55
2024-W39,BER,DE,CTA,IT,EW,0,DE,one-way,Economy,8,23,8,83.91
2024-W39,BER,DE,CTA,IT,LH,0,DK,round-trip,Business,15,39,0,330.39
2024-W39,BER,DE,CTA,IT,U2,0,DE,round-trip,Premium Economy,3,20,3,116.87
2024-W39,BER,DE,DBV,HR,DE,0,DE,round-trip,Premium Economy,7,9,0,200.72
2024-W39,BER,DE,DBV,HR,LH,0,IE,one-way,Premium Economy,4,99,0,179.96
2024-W39,BER,DE,DBV,HR,EW,0,DE,round-trip,Economy,3,8,3,84.88
2024-W39,BER,DE,DBV,HR,W6,0,DE,round-trip,Business,14,37,3,181.0
2024-W39,BER,DE,DLM,TR,EW,0,DE,one-way,Premium Economy,15,23,7,284.33
2024-W39,BER,DE,DLM,TR,EW,0,DE,round-trip,Economy,17,20,1,181.28
2024-W39,BER,DE,DLM,TR,LH,0,DE,one-way,Economy,21,23,1,172.01
2024-W39,BER,DE,DLM,TR,EW,0,FR,round-trip,Economy,21,21,0,151.39
2024-W39,BER,DE,DLM,TR,U2,0,CH,one-way,Economy,24,21,4,94.14
2024-W39,BER,DE,DLM,TR,LH,0,DE,round-trip,Economy,7,17,1,172.93
2024-W39,BER,DE,DLM,TR,EW,0,CH,round-trip,Economy,14,49,0,109.36
2024-W39,BER,DE,DLM,TR,EW,0,DE,one-way,Premium Economy,7,14,4,202.47
2024-W39,BER,DE,DUB,IE,U2,0,DE,round-trip,Economy,15,42,2,70.42
2024-W39,BER,DE,DUB,IE,EW,0,FR,round-trip,Economy,14,69,4,81.0
2024-W39,BER,DE,DUB,IE,U2,0,IT,round-trip,Economy,5,60,3,66.7
2024-W39,BER,DE,DUS,DE,AB,0,DE,one-way,Economy,1,53,0,113.39
2024-W39,BER,DE,DUS,DE,DE,1,DE,round-trip,Economy,8,40,4,67.28
2024-W39,BER,DE,DUS,DE,EW,1,CZ,round-trip,Economy,9,47,2,67.36
2024-W39,BER,DE,DUS,DE,AB,0,CZ,one-way,Economy,6,35,1,85.08
2024-W39,BER,DE,DUS,DE,FR,0,HU,round-trip,Economy,10,18,3,70.22
2024-W39,BER,DE,DUS,DE,W6,0,SE,round-trip,Business,10,43,2,181.23
2024-W39,BER,DE,DUS,DE,VY,0,DE,round-trip,Premium Economy,8,23,0,173.69
2024-W39,BER,DE,DUS,DE,FR,0,DE,round-trip,Economy,26,49,5,72.9
2024-W39,BER,DE,DUS,DE,U2,0,CH,one-way,Business,17,15,0,280.69
2024-W39,BER,DE,EDI,GB,AB,0,DE,one-way,Premium Economy,10,24,0,120.0
2024-W39,BER,DE,FAO,PT,FR,0,NL,round-trip,Economy,16,31,4,65.05
2024-W39,BER,DE,FCO,IT,EW,0,DE,round-trip,Premium Economy,25,43,6,143.37
2024-W39,BER,DE,FCO,IT,EW,0,DE,one-way,Economy,2,46,7,88.82
2024-W39,BER,DE,FUE,ES,LH,0,IE,round-trip,Economy,12,44,1,138.1
2024-W39,BER,DE,FUE,ES,X3,0,BE,round-trip,Business,5,35,0,420.38
2024-W39,BER,DE,FUE,ES,EW,1,NO,round-trip,Economy,9,54,1,94.14
2024-W39,BER,DE,FUE,ES,EW,0,DE,round-trip,Economy,6,35,3,131.14
2024-W39,BER,DE,FUE,ES,VY,0,AT,round-trip,Premium Economy,10,43,1,213.93
2024-W39,BER,DE,FUE,ES,FR,0,PL,round-trip,Economy,1,19,0,146.82
2024-W39,BER,DE,FUE,ES,EW,1,DE,round-trip,Economy,13,5,4,134.82
2024-W39,BER,DE,HAM,DE,FR,0,DE,one-way,Economy,17,72,1,56.9
2024-W39,BER,DE,HAM,DE,EW,0,DE,one-way,Economy,14,107,7,70.73
2024-W39,BER,DE,HAM,DE,VY,0,GB,round-trip,Business,7,17,2,242.47
2024-W39,BER,DE,HAM,DE,LH,0,DE,one-way,Economy,10,38,1,160.84
2024-W39,BER,DE,HER,GR,AB,0,DE,one-way,Economy,11,31,6,62.44
2024-W39,BER,DE,HER,GR,AB,1,PL,round-trip,Premium Economy,3,55,1,84.56
2024-W39,BER,DE,HER,GR,EW,0,DK,one-way,Economy,26,84,5,78.43
2024-W39,BER,DE,HER,GR,LH,0,DE,round-trip,Business,14,113,0,266.98
2024-W39,BER,DE,IST,TR,FR,0,CH,round-trip,Economy,5,13,3,110.87
2024-W39,BER,DE,IST,TR,LH,0,DE,round-trip,Economy,17,42,1,116.51
2024-W39,BER,DE,IST,TR,LH,0,IE,round-trip,Economy,14,46,1,155.67
2024-W39,BER,DE,IST,TR,U2,0,PL,round-trip,Economy,17,72,2,68.78
2024-W39,BER,DE,KRK,PL,EW,0,BE,round-trip,Economy,5,22,4,116.0
2024-W39,BER,DE,KRK,PL,U2,0,CZ,one-way,Economy,11,88,8,68.57
2024-W39,BER,DE,KRK,PL,LH,0,AT,round-trip,Economy,6,70,0,112.68
2024-W39,BER,DE,KRK,PL,EW,0,IE,round-trip,Premium Economy,4,47,2,152.3
2024-W39,BER,DE,KRK,PL,VY,1,DE,round-trip,Economy,6,20,6,58.49
2024-W39,BER,DE,KRK,PL,LH,0,IE,one-way,Economy,28,19,0,132.14
2024-W39,BER,DE,LGW,GB,TO,0,GB,one-way,Economy,18,28,4,100.89
2024-W39,BER,DE,LGW,GB,LH,0,NL,round-trip,Economy,7,116,2,110.75
2024-W39,BER,DE,LGW,GB,FR,0,HU,round-trip,Economy,3,48,1,74.59
2024-W39,BER,DE,LGW,GB,VY,0,DE,round-trip,Economy,8,35,2,83.61
2024-W39,BER,DE,LGW,GB,LH,0,DE,round-trip,Economy,3,128,2,119.71
2024-W39,BER,DE,LIS,PT,FR,0,DE,round-trip,Premium Economy,10,18,2,96.31
2024-W39,BER,DE,LIS,PT,FR,0,DE,round-trip,Premium Economy,8,27,1,114.54
2024-W39,BER,DE,LPA,ES,TO,0,DE,round-trip,Economy,2,48,3,119.04
2024-W39,BER,DE,MUC,DE,U2,0,GB,round-trip,Economy,6,48,3,85.4
2024-W39,BER,DE,MUC,DE,FR,0,DE,round-trip,Economy,23,34,2,82.38
2024-W39,BER,DE,MUC,DE,AB,0,GB,round-trip,Economy,17,54,4,72.32
2024-W39,BER,DE,NAP,IT,EW,0,AT,round-trip,Premium Economy,14,35,2,136.78
2024-W39,BER,DE,NAP,IT,LH,1,NL,round-trip,Business,1,16,0,277.11
2024-W39,BER,DE,OLB,IT,AB,0,AT,round-trip,Economy,15,14,5,101.67
2024-W39,BER,DE,OLB,IT,EW,0,CH,one-way,Premium Economy,14,172,3,124.52
2024-W39,BER,DE,OLB,IT,U2,0,DE,one-way,Economy,21,49,2,46.77
2024-W39,BER,DE,OLB,IT,LH,0,NL,one-way,Economy,7,40,3,102.78
2024-W39,BER,DE,PMI,ES,VY,0,AT,round-trip,Economy,11,114,4,58.56
2024-W39,BER,DE,PMI,ES,X3,0,SE,round-trip,Economy,9,16,1,89.28
2024-W39,BER,DE,PMI,ES,LH,0,AT,round-trip,Premium Economy,12,41,0,159.6
2024-W39,BER,DE,PMI,ES,LH,0,CH,round-trip,Economy,8,58,2,82.61
2024-W39,BER,DE,PMI,ES,U2,0,DE,round-trip,Economy,10,16,3,69.25
2024-W39,BER,DE,PMI,ES,EW,0,AT,round-trip,Economy,1,106,2,81.68
2024-W39,BER,DE,PMI,ES,VY,0,BE,one-way,Premium Economy,14,91,1,87.78
2024-W39,BER,DE,PMI,ES,EW,0,DE,round-trip,Economy,14,39,6,65.01
2024-W39,BER,DE,PMI,ES,VY,0,DE,round-trip,Economy,28,58,4,66.35
2024-W39,BER,DE,PRG,CZ,FR,0,DE,round-trip,Economy,7,37,1,69.1
2024-W39,BER,DE,PRG,CZ,FR,0,DE,round-trip,Premium Economy,7,28,2,143.77
2024-W39,BER,DE,PRG,CZ,LH,0,AT,round-trip,Economy,7,27,2,89.45
2024-W39,BER,DE,PRG,CZ,LH,0,ES,round-trip,Economy,26,29,3,104.85
2024-W39,BER,DE,PRG,CZ,U2,0,DE,one-way,Premium Economy,20,64,1,122.2
2024-W39,BER,DE,RHO,GR,AB,0,DE,round-trip,Economy,8,64,7,61.69
2024-W39,BER,DE,RHO,GR,X3,0,BE,round-trip,Economy,9,56,1,131.96
2024-W39,BER,DE,SKG,GR,X3,0,GB,round-trip,Economy,9,12,3,120.02
2024-W39,BER,DE,SKG,GR,VY,0,PL,one-way,Economy,1,13,2,99.76
2024-W39,BER,DE,SKG,GR,VY,0,DE,round-trip,Economy,3,21,2,77.55
2024-W39,BER,DE,SKG,GR,EW,0,DE,one-way,Economy,5,59,3,104.17
2024-W39,BER,DE,SKP,MK,W6,0,AT,one-way,Economy,16,61,2,100.76
2024-W39,BER,DE,SKP,MK,U2,0,DE,one-way,Premium Economy,14,20,2,137.72
2024-W39,BER,DE,SPU,HR,FR,0,NL,one-way,Economy,7,86,1,68.42
2024-W39,BER,DE,SPU,HR,EW,0,DE,one-way,Economy,14,20,5,103.75
2024-W39,BER,DE,SPU,HR,W6,0,IT,one-way,Economy,7,26,3,56.53
2024-W39,BER,DE,STR,DE,FR,0,SE,round-trip,Economy,8,52,1,53.52
2024-W39,BER,DE,TFS,ES,EW,0,IT,round-trip,Economy,15,52,5,136.57
2024-W39,BER,DE,TIA,AL,EW,0,AT,one-way,Economy,11,12,0,166.67
2024-W39,BER,DE,TIA,AL,X3,0,DK,one-way,Economy,1,51,1,114.85
2024-W39,BER,DE,TIA,AL,FR,0,CH,round-trip,Economy,13,36,5,75.93
2024-W39,BER,DE,TIA,AL,FR,0,ES,one-way,Premium Economy,3,83,0,207.69
2024-W39,BER,DE,TIA,AL,LH,0,DE,one-way,Premium Economy,23,82,2,273.59
2024-W39,BER,DE,TIA,AL,LH,1,DE,one-way,Economy,10,20,2,113.7
2024-W39,BER,DE,WAW,PL,FR,0,BE,round-trip,Economy,4,40,3,76.88
2024-W39,BER,DE,WAW,PL,FR,0,BE,round-trip,Economy,11,16,2,68.87
2024-W39,BER,DE,WAW,PL,EW,0,SE,round-trip,Economy,7,62,0,81.59
2024-W39,BER,DE,WAW,PL,W6,0,DE,round-trip,Economy,13,25,8,55.81
2024-W39,BER,DE,WAW,PL,U2,0,SE,round-trip,Economy,6,22,1,72.09
2024-W39,CDG,FR,ALC,ES,TO,0,IT,round-trip,Business,10,18,0,392.41
2024-W39,CDG,FR,ATH,GR,U2,0,IT,one-way,Economy,18,13,3,77.34
2024-W39,CDG,FR,BER,DE,X3,0,DE,round-trip,Economy,6,49,1,78.0
2024-W39,CDG,FR,BER,DE,VY,0,DE,round-trip,Economy,6,34,1,94.06
2024-W39,CDG,FR,BUD,HU,X3,1,DE,round-trip,Economy,25,63,2,61.91
2024-W39,CDG,FR,BUD,HU,U2,0,DE,one-way,Economy,7,112,1,74.41
2024-W39,CDG,FR,DBV,HR,FR,0,ES,round-trip,Economy,2,104,1,93.8
2024-W39,CDG,FR,DBV,HR,FR,0,IT,round-trip,Economy,4,43,3,67.69
2024-W39,CDG,FR,FCO,IT,EW,0,PL,one-way,Economy,8,21,5,120.09
2024-W39,CDG,FR,IST,TR,EW,0,IT,one-way,Economy,14,51,2,134.31
2024-W39,CDG,FR,LGW,GB,EW,0,AT,round-trip,Economy,11,75,1,120.13
2024-W39,CDG,FR,LIS,PT,EW,0,DE,round-trip,Economy,6,4,6,111.15
2024-W39,CDG,FR,NAP,IT,LH,0,PL,round-trip,Economy,5,48,1,104.94
2024-W39,CDG,FR,NAP,IT,LH,0,AT,round-trip,Premium Economy,10,61,4,139.95
2024-W39,CDG,FR,PMI,ES,LH,0,AT,round-trip,Premium Economy,2,29,1,161.88
2024-W39,CDG,FR,RHO,GR,VY,0,NL,round-trip,Economy,14,40,2,93.93
2024-W39,CDG,FR,SKP,MK,EW,0,AT,round-trip,Economy,5,43,3,136.77
2024-W39,CDG,FR,STR,DE,W6,0,AT,round-trip,Economy,3,15,3,70.16
2024-W39,CDG,FR,WAW,PL,EW,0,AT,round-trip,Economy,8,34,4,82.0
2024-W39,CGN,DE,ACE,ES,EW,0,IT,round-trip,Economy,7,11,1,133.27
2024-W39,CGN,DE,ACE,ES,LH,0,DE,round-trip,Economy,22,15,3,185.35
2024-W39,CGN,DE,ACE,ES,FR,0,IE,one-way,Premium Economy,3,35,2,127.77
2024-W39,CGN,DE,ACE,ES,VY,0,DE,round-trip,Economy,11,30,1,116.15
2024-W39,CGN,DE,ACE,ES,U2,0,GB,round-trip,Economy,4,18,1,90.92
2024-W39,CGN,DE,ACE,ES,TO,0,NO,round-trip,Business,7,21,2,367.88
2024-W39,CGN,DE,AGP,ES,FR,0,DE,one-way,Economy,7,73,3,59.64
2024-W39,CGN,DE,AGP,ES,FR,0,DE,round-trip,Economy,3,40,1,43.89
2024-W39,CGN,DE,AGP,ES,W6,0,SE,one-way,Premium Economy,20,22,2,107.71
2024-W39,CGN,DE,AGP,ES,FR,0,NL,round-trip,Economy,12,36,3,54.18
2024-W39,CGN,DE,AGP,ES,FR,0,DE,round-trip,Economy,8,14,2,66.07
2024-W39,CGN,DE,ALC,ES,FR,0,ES,one-way,Economy,7,9,2,90.81
2024-W39,CGN,DE,ALC,ES,LH,0,GB,round-trip,Economy,14,33,1,124.37
2024-W39,CGN,DE,ATH,GR,LH,0,DE,round-trip,Economy,3,6,2,164.76
2024-W39,CGN,DE,ATH,GR,X3,0,DE,round-trip,Economy,3,34,2,118.3
2024-W39,CGN,DE,ATH,GR,X3,0,DE,round-trip,Business,14,11,0,482.51
2024-W39,CGN,DE,ATH,GR,EW,0,DE,round-trip,Economy,18,27,4,85.84
2024-W39,CGN,DE,ATH,GR,TO,0,NL,one-way,Economy,1,58,2,66.34
2024-W39,CGN,DE,ATH,GR,EW,0,DE,round-trip,Economy,18,15,11,94.44
2024-W39,CGN,DE,AYT,TR,EW,0,DE,round-trip,Economy,3,9,1,138.41
2024-W39,CGN,DE,AYT,TR,U2,0,DE,one-way,Economy,14,56,1,119.46
2024-W39,CGN,DE,AYT,TR,U2,0,ES,round-trip,Economy,21,53,0,90.54
2024-W39,CGN,DE,AYT,TR,LH,0,DE,round-trip,Economy,10,46,0,143.1
2024-W39,CGN,DE,AYT,TR,VY,0,DE,round-trip,Economy,14,32,1,109.37
2024-W39,CGN,DE,AYT,TR,X3,0,DE,round-trip,Business,3,76,0,334.78
2024-W39,CGN,DE,BCN,ES,W6,0,FR,one-way,Economy,17,20,4,64.4
2024-W39,CGN,DE,BCN,ES,U2,0,DE,round-trip,Economy,1,40,1,44.52
2024-W39,CGN,DE,BCN,ES,VY,0,CZ,one-way,Economy,13,25,3,85.21
2024-W39,CGN,DE,BCN,ES,VY,0,FR,round-trip,Economy,8,31,3,68.72
2024-W39,CGN,DE,BCN,ES,W6,0,DE,one-way,Economy,2,39,4,56.02
2024-W39,CGN,DE,BCN,ES,U2,0,DE,round-trip,Economy,22,44,2,50.5
2024-W39,CGN,DE,BER,DE,EW,0,IT,round-trip,Economy,6,27,3,81.27
2024-W39,CGN,DE,BER,DE,LH,1,PL,round-trip,Economy,1,135,0,95.42
2024-W39,CGN,DE,BER,DE,W6,0,AT,round-trip,Economy,7,13,3,64.06
2024-W39,CGN,DE,BER,DE,AB,1,IT,round-trip,Economy,15,9,6,67.99
